revid,parentid,user,userid,timestamp,size,comment,tags,page,latitude,longitude,Article
992374440,983455233,Monkbot,20483999,2020-12-04T22:51:52Z,18986,[[User:Monkbot/task 18|Task 18 (cosmetic)]]: eval 23 templates: del empty params (3×); hyphenate params (10×);,['AWB'],Airborne wind turbine,,,Airborne wind turbine
996941982,992374440,Monkbot,20483999,2020-12-29T07:54:39Z,18994,[[User:Monkbot/task 18|Task 18 (cosmetic)]]: eval 23 templates: hyphenate params (8×);,['AWB'],Airborne wind turbine,,,Airborne wind turbine
1008092731,996941982,A loose necktie,33384696,2021-02-21T14:56:20Z,18998,/* Aerostat variety */ link,[],Airborne wind turbine,,,Airborne wind turbine
1008170261,1008092731,Wtshymanski,139104,2021-02-21T22:56:26Z,18957,dubious; not a benefit,[],Airborne wind turbine,,,Airborne wind turbine
1008171418,1008170261,Wtshymanski,139104,2021-02-21T23:04:51Z,18958,/* Aerostat variety */  company kaput,[],Airborne wind turbine,,,Airborne wind turbine
1008176461,1008171418,Wtshymanski,139104,2021-02-21T23:39:55Z,12113,"remove string of non-notable press releases and summarize; only list if there's a ref, even if it has expired",[],Airborne wind turbine,,,Airborne wind turbine
1015812662,1008176461,InternetArchiveBot,27015025,2021-04-03T18:19:19Z,12294,Rescuing 1 sources and tagging 0 as dead.) #IABot (v2.0.8,[],Airborne wind turbine,,,Airborne wind turbine
1016279575,1015812662,2001:D08:C2:7AA8:604B:F6DF:4E4A:50FD,0,2021-04-06T09:58:09Z,12294,,[],Airborne wind turbine,,,Airborne wind turbine
1016279685,1016279575,2001:D08:C2:7AA8:604B:F6DF:4E4A:50FD,0,2021-04-06T09:58:54Z,12294,/* Aerodynamic variety */,[],Airborne wind turbine,,,Airborne wind turbine
1024055342,1016279685,Osunpokeh,37898045,2021-05-19T21:03:42Z,12372,"Adding [[Wikipedia:Short description|short description]]: ""High-altitude flying turbine for generating electricity"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])",[],Airborne wind turbine,,,Airborne wind turbine
1026665515,1024055342,Tom.Reding,9784415,2021-06-03T15:31:03Z,12392,"+{{[[Template:Authority control|Authority control]]}} ([[d:Q1709807|1 ID]] from [[Wikidata]]), [[WP:GenFixes]] on","['AWB', 'mw-add-media']",Airborne wind turbine,,,Airborne wind turbine
1029718112,1026665515,SdkbBot,41840956,2021-06-21T16:14:41Z,12390,"/* Aerodynamic variety */[[WP:GENFIX|General fixes]], removed [[WP:REFPUNCT|erroneous]] space","['AWB', 'mw-add-media']",Airborne wind turbine,,,Airborne wind turbine
1054183569,1029718112,RoderickRead,22771781,2021-11-08T15:14:44Z,12422,,[],Airborne wind turbine,,,Airborne wind turbine
1055237571,1054183569,Jmcc150,212253,2021-11-14T18:23:12Z,12400,irrelevant category,[],Airborne wind turbine,,,Airborne wind turbine
1056804373,1055237571,Xgalactica,39215288,2021-11-23T17:13:53Z,12417,,[],Airborne wind turbine,,,Airborne wind turbine
1056804526,1056804373,Xgalactica,39215288,2021-11-23T17:14:57Z,12433,,[],Airborne wind turbine,,,Airborne wind turbine
307990557,0,DavideAndrea,242885,2009-08-14T19:08:28Z,2383,[[WP:AES|←]]Created page with 'Battery balancing is technique that maximizes a [[Battery_(electricity)|battery]]'s [[Battery_(electricity)#Battery_capacity_and_discharging|capacity]] so that it i...',[],Battery balancing,,,Battery balancing
307991555,307990557,Beeblebrox,4915101,2009-08-14T19:14:13Z,2389,bold subject,[],Battery balancing,,,Battery balancing
307991717,307991555,Beeblebrox,4915101,2009-08-14T19:15:11Z,2391,typos,[],Battery balancing,,,Battery balancing
307992000,307991717,Beeblebrox,4915101,2009-08-14T19:16:47Z,2368,/* External links */ remove blank section,[],Battery balancing,,,Battery balancing
338949206,307992000,195.144.54.202,0,2010-01-20T13:30:29Z,2408,/* Technology */,[],Battery balancing,47.1449,8.1551,Battery balancing
338951163,338949206,The Thing That Should Not Be,5026668,2010-01-20T13:45:09Z,2368,[[WP:RBK|Reverted]] edits by [[Special:Contributions/195.144.54.202|195.144.54.202]] ([[User_talk:195.144.54.202|talk]]) to last revision by Beeblebrox ([[User_talk:The Thing That Should Not Be|Report Mistake]]) ([[WP:HG|HG]]),[],Battery balancing,,,Battery balancing
356653899,338951163,Voodoo526,12167583,2010-04-17T20:09:44Z,2436,added reference,[],Battery balancing,,,Battery balancing
356657218,356653899,Mindmatrix,160367,2010-04-17T20:30:14Z,2368,revert - that's not a ref,[],Battery balancing,,,Battery balancing
397777103,356657218,Cydebot,1215485,2010-11-20T00:51:47Z,2319,Robot - Removing category Battery electric vehicle components per [[WP:CFD|CFD]] at [[Wikipedia:Categories for discussion/Log/2010 November 11]].,[],Battery balancing,,,Battery balancing
416445501,397777103,Ccrrccrr,1790853,2011-02-28T21:49:57Z,2418,merge proposal with battery redistribution,[],Battery balancing,,,Battery balancing
424542500,416445501,Quarl,59118,2011-04-17T16:18:26Z,4235,mergefrom [[Battery redistribution]],[],Battery balancing,,,Battery balancing
424542573,424542500,Quarl,59118,2011-04-17T16:19:06Z,5713,mergrfrom [[Battery balancer]],[],Battery balancing,,,Battery balancing
424543044,424542573,Quarl,59118,2011-04-17T16:22:56Z,5409,merging...,[],Battery balancing,,,Battery balancing
424543993,424543044,Quarl,59118,2011-04-17T16:30:10Z,3589,editing,[],Battery balancing,,,Battery balancing
424544631,424543993,Quarl,59118,2011-04-17T16:34:51Z,3180,editing,[],Battery balancing,,,Battery balancing
424544701,424544631,Quarl,59118,2011-04-17T16:35:20Z,4439,mergefrom [[battery regulator]],[],Battery balancing,,,Battery balancing
424545386,424544701,Quarl,59118,2011-04-17T16:40:38Z,3609,merge,[],Battery balancing,,,Battery balancing
424546058,424545386,Quarl,59118,2011-04-17T16:45:27Z,3644,ed,[],Battery balancing,,,Battery balancing
430760846,424546058,DavideAndrea,242885,2011-05-24T23:52:21Z,3753,/* External links */,[],Battery balancing,,,Battery balancing
449872893,430760846,Mpakmopucm,15042681,2011-09-11T19:28:26Z,3753,/* Patents */ Spelling.,[],Battery balancing,,,Battery balancing
452059149,449872893,74.14.239.64,0,2011-09-23T17:48:11Z,3752,,[],Battery balancing,43.6655,-79.4204,Battery balancing
452059522,452059149,Pinethicket,9674144,2011-09-23T17:50:46Z,3753,Undid revision 452059149 by [[Special:Contributions/74.14.239.64|74.14.239.64]] ([[User talk:74.14.239.64|talk]])Rv--unexplained change to stable text,[],Battery balancing,,,Battery balancing
474120299,452059522,Mpakmopucm,15042681,2012-01-30T23:28:21Z,4096,"Sorry, the version as of 2011-09-23 was correct, I tried to explain why.",[],Battery balancing,,,Battery balancing
474939523,474120299,Yurivict,150173,2012-02-04T11:32:26Z,4096,,[],Battery balancing,,,Battery balancing
474942797,474939523,Yurivict,150173,2012-02-04T12:01:49Z,4125,,[],Battery balancing,,,Battery balancing
490709976,474942797,Rchandra,49395,2012-05-04T23:11:30Z,4079,fix randomcaps,[],Battery balancing,,,Battery balancing
514340870,490709976,Yobot,7328338,2012-09-24T16:02:52Z,4079,"clean up, References after punctuation per [[WP:REFPUNC]] and [[WP:PAIC]] using [[Project:AWB|AWB]] (8434)",[],Battery balancing,,,Battery balancing
536882935,514340870,Yobot,7328338,2013-02-06T14:54:16Z,4079,/* Technology */[[WP:CHECKWIKI]] error #61 fixed + [[WP:GENFIXES|general fixes]] using [[Project:AWB|AWB]] (8884),[],Battery balancing,,,Battery balancing
545516894,536882935,Hadhuey,134470,2013-03-19T21:10:43Z,4190,/* Technology */ sketch for battery pack in different states of charge,[],Battery balancing,,,Battery balancing
545517020,545516894,Hadhuey,134470,2013-03-19T21:11:32Z,4187,/* Technology */ picture size,[],Battery balancing,,,Battery balancing
545698039,545517020,Addbot,6569922,2013-03-20T14:54:14Z,4170,"[[User:Addbot|Bot:]] Migrating 1 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q804626]]",[],Battery balancing,,,Battery balancing
551205274,545698039,62.32.27.39,0,2013-04-19T23:16:12Z,4167,/* Technology */ removed spurious word,[],Battery balancing,47.3667,8.55,Battery balancing
552374922,551205274,99.16.48.143,0,2013-04-27T04:33:46Z,4234,/* External links */,['possible link spam'],Battery balancing,37.751,-97.822,Battery balancing
552375505,552374922,99.16.48.143,0,2013-04-27T04:40:48Z,4233,/* External links */,[],Battery balancing,37.751,-97.822,Battery balancing
552378806,552375505,Materialscientist,7852030,2013-04-27T05:22:33Z,4492,"Filling in 7 references using [[WP:REFLINKS|Reflinks]], rmv ext. links - spam mostly | [[WP:UCB|Assisted by Citation bot r419]]",[],Battery balancing,,,Battery balancing
564695642,552378806,Glenn,9232,2013-07-17T19:59:57Z,4538,/* Patents */ +Commons cat,[],Battery balancing,,,Battery balancing
564785354,564695642,Glenn,9232,2013-07-18T13:08:13Z,4539,catchg,[],Battery balancing,,,Battery balancing
564786421,564785354,Glenn,9232,2013-07-18T13:18:31Z,4506,catchg,[],Battery balancing,,,Battery balancing
568774294,564786421,Yobot,7328338,2013-08-16T09:39:52Z,4509,Remove unicode control characters (CHECKWIKI error 16) using [[Project:AWB|AWB]] (9427),[],Battery balancing,,,Battery balancing
571823314,568774294,MrOllie,6908984,2013-09-06T19:59:01Z,3758,clean up some COI / personal site refs,[],Battery balancing,,,Battery balancing
614176766,571823314,BwDraco,3412058,2014-06-24T02:47:13Z,3997,/* top */ Added image; minor wording and formatting improvements,[],Battery balancing,,,Battery balancing
614252956,614176766,BwDraco,3412058,2014-06-24T17:35:33Z,4016,20V Max is called 18V XR in Europe; added for internationalization purposes,[],Battery balancing,,,Battery balancing
648457378,614252956,Mortense,6596197,2015-02-23T10:06:38Z,4015,Spelling/case (as in the reference).,[],Battery balancing,,,Battery balancing
652054194,648457378,Ihatetoregister,716784,2015-03-19T09:47:23Z,4114,Clarified when battery balancing is an issue,[],Battery balancing,,,Battery balancing
652701586,652054194,BG19bot,14508071,2015-03-20T06:56:52Z,4101,[[WP:CHECKWIKI]] error fix for #61.  Punctuation goes before References. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (10839),[],Battery balancing,,,Battery balancing
719330959,652701586,87.254.64.8,0,2016-05-09T01:25:53Z,4097,,[],Battery balancing,54.25,-4.5,Battery balancing
774906862,719330959,85.5.222.15,0,2017-04-11T12:32:00Z,4097,/* Technology */Fixed the actually lower capacity battery number,"['mobile edit', 'mobile web edit']",Battery balancing,46.1494,7.1751,Battery balancing
788603532,774906862,69.118.209.149,0,2017-07-02T10:53:16Z,6881,clarify issue of lithium battery chemistry sensitivity to electrical mistreatment,[],Battery balancing,40.9207,-73.891,Battery balancing
793619577,788603532,24.210.242.4,0,2017-08-02T22:25:03Z,6877,"Delete extraneous ""the""",[],Battery balancing,41.0979,-81.4258,Battery balancing
794974757,793619577,CMBJ,3916442,2017-08-11T05:46:08Z,6897,/* See also */ link [[wear leveling]],[],Battery balancing,,,Battery balancing
795897415,794974757,CMBJ,3916442,2017-08-17T05:28:11Z,6931,added [[Category:Balancing technology]] using [[WP:HC|HotCat]],[],Battery balancing,,,Battery balancing
796692830,795897415,Shaded0,5264861,2017-08-22T14:32:30Z,6941,"/* top */clean up and formatting, [[WP:AWB/T|typo(s) fixed]]: ie, → i.e.,, rechargable → rechargeable, etc) → etc.) (2), eg, → e.g., (4) using [[Project:AWB|AWB]]",[],Battery balancing,,,Battery balancing
820369926,796692830,114.36.1.204,0,2018-01-14T09:39:03Z,6978,,[],Battery balancing,25.0478,121.5318,Battery balancing
839676544,820369926,Peter Horn,897817,2018-05-04T23:46:03Z,7002,/* See also */ + * [[Charge controller]],[],Battery balancing,,,Battery balancing
839676687,839676544,Peter Horn,897817,2018-05-04T23:47:46Z,7002,/* See also */ alphabetical,[],Battery balancing,,,Battery balancing
857273644,839676687,Mgiganteus1,808022,2018-08-30T17:34:06Z,7011,copyedit,[],Battery balancing,,,Battery balancing
857274082,857273644,Mgiganteus1,808022,2018-08-30T17:37:59Z,7017,copyedit,[],Battery balancing,,,Battery balancing
866286137,857274082,BoldLuis,33397825,2018-10-29T12:49:43Z,7091,/* External links */,[],Battery balancing,,,Battery balancing
866286582,866286137,BoldLuis,33397825,2018-10-29T12:53:13Z,7129,/* See also */,[],Battery balancing,,,Battery balancing
870155753,866286582,79.246.232.28,0,2018-11-22T19:59:00Z,7131,,[],Battery balancing,49.1667,7.6667,Battery balancing
893030080,870155753,Eliacalce,36351663,2019-04-18T14:15:25Z,7385,,[],Battery balancing,,,Battery balancing
893182473,893030080,Izno,2927383,2019-04-19T16:02:12Z,7400,/* Technology */ clean ref,['visualeditor-wikitext'],Battery balancing,,,Battery balancing
893182686,893182473,Izno,2927383,2019-04-19T16:03:38Z,7414,"not sure we need rationale to this extent, but...",['visualeditor-wikitext'],Battery balancing,,,Battery balancing
908065960,893182686,Nemo bis,2584239,2019-07-27T06:04:47Z,7382,+doi,[],Battery balancing,,,Battery balancing
962243027,908065960,Widefox,1588193,2020-06-12T22:37:34Z,7562,"Importing Wikidata [[Wikipedia:Short description|short description]]: ""Techniques that maximize the capacity of a battery pack with multiple cells to make all of the capacity available for use and increase each cell's longevity."" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])",[],Battery balancing,,,Battery balancing
972892392,962243027,A632020,39636092,2020-08-14T09:19:07Z,8208,"further reading, research and practise",[],Battery balancing,,,Battery balancing
974782304,972892392,SirNickity,39311286,2020-08-25T00:16:53Z,10099,/* Rationale */,[],Battery balancing,,,Battery balancing
974795953,974782304,AnomieBOT,7611264,2020-08-25T02:17:05Z,10150,Dating maintenance tags: {{Cn}},[],Battery balancing,,,Battery balancing
978242848,974795953,Pediatriste,34800216,2020-09-13T19:12:35Z,10118,"/* Rationale */  parallel is not a ""string"" of cells.",[],Battery balancing,,,Battery balancing
978243622,978242848,Pediatriste,34800216,2020-09-13T19:17:58Z,10106,"/* Rationale */ nothing ""artificial"" about a weak cell.",[],Battery balancing,,,Battery balancing
978244447,978243622,Pediatriste,34800216,2020-09-13T19:24:16Z,10100,/* Rationale */,[],Battery balancing,,,Battery balancing
989197196,978244447,82.163.124.122,0,2020-11-17T16:30:29Z,10101,,[],Battery balancing,51.5142,-0.0931,Battery balancing
989652274,989197196,Wtshymanski,139104,2020-11-20T06:34:15Z,10044,rephrase,[],Battery balancing,,,Battery balancing
993718947,989652274,Monkbot,20483999,2020-12-12T03:03:30Z,10039,[[User:Monkbot/task 18|Task 18 (cosmetic)]]: eval 2 templates: del empty params (1×);,['AWB'],Battery balancing,,,Battery balancing
995281752,993718947,Chongkian,8766034,2020-12-20T04:45:36Z,10040,move to the last section,[],Battery balancing,,,Battery balancing
995281781,995281752,Chongkian,8766034,2020-12-20T04:45:51Z,10040,wrong placement,[],Battery balancing,,,Battery balancing
1003087604,995281781,Ita140188,8500787,2021-01-27T10:17:38Z,10017,reorganized article for clarity,['visualeditor'],Battery balancing,,,Battery balancing
1003087833,1003087604,Ita140188,8500787,2021-01-27T10:19:27Z,9902,cleanup,[],Battery balancing,,,Battery balancing
1009731009,1003087833,Tom.Reding,9784415,2021-03-02T01:20:31Z,9963,"+{{[[Template:Authority control|Authority control]]}} ([[d:Q804626|1 ID]] from [[Wikidata]]), [[WP:GenFixes]] on",['AWB'],Battery balancing,,,Battery balancing
1011945499,1009731009,88.81.156.140,0,2021-03-13T18:56:07Z,10388,/* Active balancing */,[],Battery balancing,49.4561,-2.5408,Battery balancing
1012903906,1011945499,Michael Frind,3820778,2021-03-18T23:45:08Z,10470,/* Implications for safety */ Revision to wording and sentence structure,[],Battery balancing,,,Battery balancing
1022076571,1012903906,Aulis Eskola,59516,2021-05-08T09:34:03Z,10463,/* Rationale */ fix,[],Battery balancing,,,Battery balancing
1047882569,1022076571,Citation bot,7903804,2021-10-03T01:59:55Z,10474,Add: volume. | [[WP:UCB|Use this bot]]. [[WP:DBUG|Report bugs]]. | Suggested by Abductive | #UCB_toolbar,[],Battery balancing,,,Battery balancing
1048603733,1047882569,82.72.193.12,0,2021-10-06T23:11:17Z,10357,Removed a link to a clearly commercial entity that had nothing whatsoever to do with the subject at hand.,[],Battery balancing,52.2523,5.2587,Battery balancing
1057494697,1048603733,Yitzilitt,32462242,2021-11-28T00:10:54Z,10264,"Changing [[Wikipedia:Short description|short description]] from ""Techniques that maximize the capacity of a battery pack with multiple cells to make all of the capacity available for use and increase each cell's longevity."" to ""techniques that improve the available capacity of a battery pack"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])",[],Battery balancing,,,Battery balancing
1057494717,1057494697,Yitzilitt,32462242,2021-11-28T00:11:00Z,10264,"Changing [[Wikipedia:Short description|short description]] from ""techniques that improve the available capacity of a battery pack"" to ""Techniques that improve the available capacity of a battery pack"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])",[],Battery balancing,,,Battery balancing
1062251646,1057494717,Jean Tranxene,36625396,2021-12-27T08:34:07Z,10295,/* See also */ link added,['visualeditor'],Battery balancing,,,Battery balancing
677818053,0,Gunnar.Kaestle,470418,2015-08-25T18:32:44Z,5550,First version of the article on the Carnot Method = exergy based energy allocation in cogeneration and similar processes,[],Carnot method,,,Carnot method
678026673,677818053,Gunnar.Kaestle,470418,2015-08-27T00:28:12Z,7764,New paragraph for the derivation,[],Carnot method,,,Carnot method
678028692,678026673,Gunnar.Kaestle,470418,2015-08-27T00:41:16Z,7937,smaller font,[],Carnot method,,,Carnot method
678029188,678028692,Gunnar.Kaestle,470418,2015-08-27T00:44:20Z,7939,/* Mathematical derivation */ italics corrected,[],Carnot method,,,Carnot method
678289287,678029188,Xergy,13718156,2015-08-28T13:31:26Z,9425,Some small improvements of wording and euquation precision.,[],Carnot method,,,Carnot method
678330903,678289287,Gunnar.Kaestle,470418,2015-08-28T18:32:07Z,9091,minor improvements,[],Carnot method,,,Carnot method
679392606,678330903,Orenburg1,10248457,2015-09-04T08:23:23Z,9092,sp,[],Carnot method,,,Carnot method
754616669,679392606,Kku,5846,2016-12-13T16:31:02Z,9118,link [[waste heat]] using [[:en:User:Edward/Find link|Find link]],[],Carnot method,,,Carnot method
822212359,754616669,Gunnar.Kaestle,470418,2018-01-25T01:44:26Z,9114,dead wiki-link removed,[],Carnot method,,,Carnot method
824621525,822212359,Gunnar.Kaestle,470418,2018-02-08T13:57:15Z,9286,/* Further reading */ Standard added which includes the Carnot method,[],Carnot method,,,Carnot method
850436471,824621525,Gunnar.Kaestle,470418,2018-07-15T21:22:26Z,9249,/* Further reading */ link korrigiert,[],Carnot method,,,Carnot method
851623368,850436471,Gunnar.Kaestle,470418,2018-07-23T14:44:48Z,9299,sentence on applications reallocated to a detail section,[],Carnot method,,,Carnot method
851629081,851623368,Gunnar.Kaestle,470418,2018-07-23T15:31:22Z,9976,"/* Fuel allocation factor */ https://www.sciencedirect.com/science/article/pii/S1359431114010175 , section 2.1. Allocation methods",[],Carnot method,,,Carnot method
852032824,851629081,Gunnar.Kaestle,470418,2018-07-26T05:33:02Z,10000,/* See also */ wiklink added,[],Carnot method,,,Carnot method
852032874,852032824,Gunnar.Kaestle,470418,2018-07-26T05:33:33Z,10018,/* Further reading */,[],Carnot method,,,Carnot method
852033249,852032874,Gunnar.Kaestle,470418,2018-07-26T05:38:20Z,10186,/* Fuel allocation factor */ T_s for process steam,[],Carnot method,,,Carnot method
852033551,852033249,Gunnar.Kaestle,470418,2018-07-26T05:41:58Z,10243,/* Fuel allocation factor */,[],Carnot method,,,Carnot method
852827877,852033551,Gunnar.Kaestle,470418,2018-07-31T17:03:19Z,10253,/* Primary energy factor */ x only for vector product,[],Carnot method,,,Carnot method
852834833,852827877,Gunnar.Kaestle,470418,2018-07-31T18:02:44Z,10417,"use x only for a vector product, else the central dot",[],Carnot method,,,Carnot method
855571094,852834833,GünniX,237572,2018-08-19T08:43:45Z,10432,/* References */,[],Carnot method,,,Carnot method
886789096,855571094,Gunnar.Kaestle,470418,2019-03-08T15:20:57Z,10662,/* Further reading */,[],Carnot method,,,Carnot method
908225314,886789096,Nemo bis,2584239,2019-07-28T09:37:21Z,10554,redundant URL,[],Carnot method,,,Carnot method
919998550,908225314,Tom.Reding,9784415,2019-10-07T03:22:30Z,10595,[[MOS:SECTIONORDER]]; cleanup; [[WP:GenFixes]] on,['AWB'],Carnot method,,,Carnot method
923859610,919998550,InternetArchiveBot,27015025,2019-10-31T07:17:27Z,10638,Rescuing 1 sources and tagging 0 as dead.) #IABot (v2.0,[],Carnot method,,,Carnot method
929187163,923859610,Citation bot,7903804,2019-12-04T05:43:35Z,10638,"Alter: page. Add: hdl, location, date. Removed parameters. Formatted [[WP:ENDASH|dashes]].  Some additions/deletions were actually parameter name changes.| You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]].| Activated by [[User:Nemo bis]] | via #UCB_webform",[],Carnot method,,,Carnot method
939610662,929187163,Yahya,31895678,2020-02-07T15:36:51Z,10639,"el,eff->el, eff - [[Wikipedia:Correct typos in one click|Fix a typo in one click]]","['mobile edit', 'mobile web edit', 'advanced mobile edit']",Carnot method,,,Carnot method
939610667,939610662,Yahya,31895678,2020-02-07T15:36:52Z,10640,"el,eff->el, eff - [[Wikipedia:Correct typos in one click|Fix a typo in one click]]","['mobile edit', 'mobile web edit', 'advanced mobile edit']",Carnot method,,,Carnot method
939617236,939610667,Yahya,31895678,2020-02-07T16:24:32Z,10641,"th,eff->th, eff - [[Wikipedia:Correct typos in one click|Fix a typo in one click]]","['mobile edit', 'mobile web edit', 'advanced mobile edit']",Carnot method,,,Carnot method
939617241,939617236,Yahya,31895678,2020-02-07T16:24:33Z,10642,"th,eff->th, eff - [[Wikipedia:Correct typos in one click|Fix a typo in one click]]","['mobile edit', 'mobile web edit', 'advanced mobile edit']",Carnot method,,,Carnot method
950778818,939617241,OAbot,28481209,2020-04-13T20:00:49Z,10659,[[Wikipedia:OABOT|Open access bot]]: hdl added to citation with #oabot.,[],Carnot method,,,Carnot method
958437433,950778818,Gunnar.Kaestle,470418,2020-05-23T20:16:46Z,10655,/* Performance factor of energy transformation */ conversion sounds better,[],Carnot method,,,Carnot method
972548285,958437433,Ira Leviton,25046916,2020-08-12T17:11:43Z,10656,Fixed a typo found with [[Wikipedia:Typo Team/moss]].,[],Carnot method,,,Carnot method
972548801,972548285,Ira Leviton,25046916,2020-08-12T17:14:33Z,10655,Fixed more typos.,[],Carnot method,,,Carnot method
991310483,972548801,Monkbot,20483999,2020-11-29T11:37:50Z,10650,[[User:Monkbot/task 18|Task 18 (cosmetic)]]: eval 1 template: del empty params (1×);,['AWB'],Carnot method,,,Carnot method
558189848,0,WikiHelper2134,18737463,2013-06-03T21:26:27Z,4223,[[WP:AES|←]]Created page with 'Direct conversion converts a charged particles’ [[kinetic energy]] into a [[voltage]].   == History and theoretical underpinnings ==   In the middle of the 196...',[],Direct energy conversion,,,Direct energy conversion
558189943,558189848,WikiHelper2134,18737463,2013-06-03T21:27:16Z,4227,,[],Direct energy conversion,,,Direct energy conversion
558190022,558189943,WikiHelper2134,18737463,2013-06-03T21:27:51Z,4226,/* Other examples */,[],Direct energy conversion,,,Direct energy conversion
558190059,558190022,WikiHelper2134,18737463,2013-06-03T21:28:14Z,4239,,[],Direct energy conversion,,,Direct energy conversion
558190126,558190059,WikiHelper2134,18737463,2013-06-03T21:28:51Z,4239,/* Other examples */,[],Direct energy conversion,,,Direct energy conversion
558190180,558190126,WikiHelper2134,18737463,2013-06-03T21:29:14Z,4259,,[],Direct energy conversion,,,Direct energy conversion
558190598,558190180,Lugia2453,17175611,2013-06-03T21:32:41Z,4255,,[],Direct energy conversion,,,Direct energy conversion
558190759,558190598,WikiHelper2134,18737463,2013-06-03T21:33:54Z,4254,/* Other examples */,[],Direct energy conversion,,,Direct energy conversion
558191657,558190759,Huon,654492,2013-06-03T21:41:09Z,4233,copyedit,[],Direct energy conversion,,,Direct energy conversion
558195194,558191657,WikiHelper2134,18737463,2013-06-03T22:10:56Z,4302,,[],Direct energy conversion,,,Direct energy conversion
558195289,558195194,WikiHelper2134,18737463,2013-06-03T22:11:46Z,4304,,[],Direct energy conversion,,,Direct energy conversion
558195368,558195289,WikiHelper2134,18737463,2013-06-03T22:12:24Z,4300,,[],Direct energy conversion,,,Direct energy conversion
558195652,558195368,128.151.32.169,0,2013-06-03T22:14:54Z,4298,/* Technical challenges */,[],Direct energy conversion,43.1548,-77.6156,Direct energy conversion
558196694,558195652,WikiHelper2134,18737463,2013-06-03T22:23:55Z,4317,,[],Direct energy conversion,,,Direct energy conversion
558196773,558196694,WikiHelper2134,18737463,2013-06-03T22:24:35Z,4379,,[],Direct energy conversion,,,Direct energy conversion
558196816,558196773,WikiHelper2134,18737463,2013-06-03T22:24:58Z,4379,,[],Direct energy conversion,,,Direct energy conversion
558547007,558196816,Bearcat,24902,2013-06-06T03:49:44Z,4403,categorization/tagging using [[Project:AWB|AWB]],[],Direct energy conversion,,,Direct energy conversion
559808053,558547007,Stuartyeates,154991,2013-06-14T01:40:05Z,4438,Added {{[[Template:primary sources|primary sources]]}} tag to article,[],Direct energy conversion,,,Direct energy conversion
559882141,559808053,Josve05a,12023796,2013-06-14T14:35:32Z,4415,"clean up, removed stub tag using [[Project:AWB|AWB]]",[],Direct energy conversion,,,Direct energy conversion
561947790,559882141,Stuartyeates,154991,2013-06-28T10:46:11Z,4405,added [[Category:Physics]]; removed {{uncategorized}} using [[WP:HC|HotCat]],[],Direct energy conversion,,,Direct energy conversion
562446747,561947790,Hhhippo,11916575,2013-07-01T20:36:48Z,4412,removed [[Category:Physics]]; added [[Category:Nuclear fusion]] using [[WP:HC|HotCat]],[],Direct energy conversion,,,Direct energy conversion
576419661,562446747,Kolbasz,244713,2013-10-09T11:12:35Z,4417,KeV => keV,[],Direct energy conversion,,,Direct energy conversion
576439275,576419661,Pemu,684185,2013-10-09T14:11:48Z,4585,,[],Direct energy conversion,,,Direct energy conversion
592358338,576439275,WikiHelper2134,18737463,2014-01-25T18:37:00Z,4551,,[],Direct energy conversion,,,Direct energy conversion
613994240,592358338,Tokamac,2585068,2014-06-22T19:55:03Z,4410,Reformating references with Cite templates,[],Direct energy conversion,,,Direct energy conversion
613995471,613994240,Tokamac,2585068,2014-06-22T20:04:52Z,4557,/* History and theoretical underpinnings */,[],Direct energy conversion,,,Direct energy conversion
613996325,613995471,Tokamac,2585068,2014-06-22T20:11:31Z,4898,/* History and theoretical underpinnings */,[],Direct energy conversion,,,Direct energy conversion
613998025,613996325,Tokamac,2585068,2014-06-22T20:24:21Z,5137,/* History and theoretical underpinnings */,[],Direct energy conversion,,,Direct energy conversion
614082648,613998025,Tokamac,2585068,2014-06-23T11:51:28Z,7101,,[],Direct energy conversion,,,Direct energy conversion
614083709,614082648,Tokamac,2585068,2014-06-23T12:02:57Z,7102,/* Electrostatic Direct Collectors */,[],Direct energy conversion,,,Direct energy conversion
614086588,614083709,Tokamac,2585068,2014-06-23T12:32:54Z,7260,/* Periodic Electrostatic Focusing */,[],Direct energy conversion,,,Direct energy conversion
614087443,614086588,Tokamac,2585068,2014-06-23T12:41:09Z,7343,/* Electrostatic Direct Collectors */,[],Direct energy conversion,,,Direct energy conversion
614088201,614087443,Tokamac,2585068,2014-06-23T12:49:24Z,7377,/* The Venetian Blind */,[],Direct energy conversion,,,Direct energy conversion
614088294,614088201,Tokamac,2585068,2014-06-23T12:50:29Z,7406,/* Periodic Electrostatic Focusing */,[],Direct energy conversion,,,Direct energy conversion
614135277,614088294,Tokamac,2585068,2014-06-23T19:51:50Z,9872,,[],Direct energy conversion,,,Direct energy conversion
614135712,614135277,Tokamac,2585068,2014-06-23T19:55:37Z,9870,/* Magnetic Compression-Expansion Conversion */,[],Direct energy conversion,,,Direct energy conversion
